FLaSHLogNumber,Project,Date,Station,Species,SerialNumber,PreyType,PreyLengthSpecies,PreyLength,Estimate,PreyWeight
1191,SKT,5/2/2013 0:00,609,delta smelt,6456,Unid Mysids,,1.9,ED,
1191,SKT,5/2/2013 0:00,609,delta smelt,6456,Unid Mysids,,1.9,ED,
1191,SKT,5/2/2013 0:00,609,delta smelt,6456,Unid Mysids,,1.9,ED,
1191,SKT,5/2/2013 0:00,609,delta smelt,6456,Hyperacanthomysis longirostris,,9.5,,
1191,SKT,5/2/2013 0:00,609,delta smelt,6456,Hyperacanthomysis longirostris,,4.8,,
1191,SKT,5/2/2013 0:00,609,delta smelt,6456,Hyperacanthomysis longirostris,,1.9,,
1191,SKT,5/2/2013 0:00,609,delta smelt,6456,Hyperacanthomysis longirostris,,1.9,,
1191,SKT,5/2/2013 0:00,609,delta smelt,6456,Hyperacanthomysis longirostris,,3.2,,
1191,SKT,5/2/2013 0:00,609,delta smelt,6456,Hyperacanthomysis longirostris,,2.2,,
1191,SKT,5/2/2013 0:00,609,delta smelt,6456,Hyperacanthomysis longirostris,,4.9,,
1191,SKT,5/2/2013 0:00,609,delta smelt,6456,Hyperacanthomysis longirostris,,1.5,,
1191,SKT,5/2/2013 0:00,609,delta smelt,6456,Hyperacanthomysis longirostris,,1.6,,
1191,SKT,5/2/2013 0:00,609,delta smelt,6456,Hyperacanthomysis longirostris,,2.2,,
1192,SKT,5/2/2013 0:00,609,delta smelt,6457,Hyperacanthomysis longirostris,,9.5,,5.53E-03
1192,SKT,5/2/2013 0:00,609,delta smelt,6457,Corophium,juvenile Corophium,1.2,,
1192,SKT,5/2/2013 0:00,609,delta smelt,6457,Corophium,juvenile Corophium,2,,
1193,SKT,5/2/2013 0:00,609,delta smelt,6458,Corophium,juvenile Corophium,1.3,,
1194,SKT,5/2/2013 0:00,609,delta smelt,6459,Corophium,juvenile Corophium,1.5,,
1194,SKT,5/2/2013 0:00,609,delta smelt,6459,Corophium,juvenile Corophium,1.9,,
1194,SKT,5/2/2013 0:00,609,delta smelt,6459,Unid Mysids,,3.4,G,
1194,SKT,5/2/2013 0:00,609,delta smelt,6459,Hyperacanthomysis longirostris,,3.4,G,
1194,SKT,5/2/2013 0:00,609,delta smelt,6459,Neomysis kadiakensis,,8.3,,5.84E-03
1194,SKT,5/2/2013 0:00,609,delta smelt,6459,Unid fish,,5.9,,
1194,SKT,5/2/2013 0:00,609,delta smelt,6459,Unid fish,,2.6,,
1195,SKT,5/1/2013 0:00,706,delta smelt,6636,Hyperacanthomysis longirostris,,10,,
1196,SKT,5/1/2013 0:00,707,delta smelt,6637,Unid Mysids,,1.9,ED,
1196,SKT,5/1/2013 0:00,707,delta smelt,6637,Hyperacanthomysis longirostris,,7.4,ED,
1198,SKT,5/1/2013 0:00,716,delta smelt,6640,Unid fish,,4.5,M,
1202,STN,6/27/2013 0:00,606,delta smelt,130,Hyperacanthomysis longirostris,,4.7,,7.30E-04
1203,STN,6/27/2013 0:00,606,delta smelt,132,Unid fish,,5.2,ED,
1203,STN,6/27/2013 0:00,606,delta smelt,132,Unid fish,,3.1,ED,
1205,STN,6/27/2013 0:00,606,delta smelt,135,Unid fish,,5.2,ED,
1205,STN,6/27/2013 0:00,606,delta smelt,135,Unid fish,,3.1,ED,
1206,STN,6/27/2013 0:00,606,delta smelt,136,Unid Mysids,,1.9,ED,
1207,STN,6/27/2013 0:00,606,delta smelt,137,Hyperacanthomysis longirostris,,2.4,,
1209,STN,6/12/2013 0:00,609,delta smelt,79,Hyperacanthomysis longirostris,,1.6,,
1209,STN,6/12/2013 0:00,609,delta smelt,79,Hyperacanthomysis longirostris,,1.8,,
1209,STN,6/12/2013 0:00,609,delta smelt,79,Hyperacanthomysis longirostris,,2.2,,
1212,STN,6/12/2013 0:00,609,delta smelt,84,Unid Mysids,,2.2,G,
1212,STN,6/12/2013 0:00,609,delta smelt,84,Hyperacanthomysis longirostris,,2.2,,
1214,STN,6/12/2013 0:00,609,delta smelt,90,Neomysis mercedis,,1.9,,
1213,STN,6/12/2013 0:00,609,delta smelt,89,Hyperacanthomysis longirostris,,1.5,,
1215,STN,6/12/2013 0:00,609,delta smelt,91,Hyperacanthomysis longirostris,,1.7,,
1206,STN,6/27/2013 0:00,606,delta smelt,136,Unid fish,,5.2,ED,
1218,STN,6/27/2013 0:00,609,delta smelt,128,Unid Mysids,,2.1,G,
1218,STN,6/27/2013 0:00,609,delta smelt,128,Hyperacanthomysis longirostris,,2.1,,
1218,STN,6/27/2013 0:00,609,delta smelt,128,Corophium,juvenile Corophium,1.1,,
1221,STN,6/27/2013 0:00,610,delta smelt,124,Hyperacanthomysis longirostris,,1.8,,
1239,SKT,5/1/2012 0:00,513,delta smelt,5038,Corophium,A. spinicorne,2.6,,2.90E-04
1239,SKT,5/1/2012 0:00,513,delta smelt,5038,Prickly sculpin,,5,,
1240,SKT,5/1/2012 0:00,513,delta smelt,5042,Corophium,A. spinicorne,3,,1.70E-04
1240,SKT,5/1/2012 0:00,513,delta smelt,5042,Corophium,A. spinicorne,5.1,AL,
1241,SKT,5/1/2012 0:00,513,delta smelt,5043,Unid fish,,5.2,,
1243,SKT,5/1/2012 0:00,519,delta smelt,5047,Gammarus,juvenile Gammarus,1.2,,
1249,SKT,5/2/2012 0:00,704,delta smelt,5061,Corophium,A. stimpsoni,3.4,,
1250,SKT,5/2/2012 0:00,704,delta smelt,5062,Gammarus,G. daiberi,3.4,,
1250,SKT,5/2/2012 0:00,704,delta smelt,5062,Unid Amphipod,Unid amphipod,1.1,J,
1253,SKT,5/2/2012 0:00,713,delta smelt,5068,Corophium,juvenile Corophium,1.4,,
1254,SKT,5/2/2012 0:00,715,delta smelt,5070,Neomysis mercedis,,1.9,Y,
1254,SKT,5/2/2012 0:00,715,delta smelt,5070,Unid Amphipod,Unid amphipod,1,G,
1254,SKT,5/2/2012 0:00,715,delta smelt,5070,Corophium,Unid Corophium,1.8,,
1254,SKT,5/2/2012 0:00,715,delta smelt,5070,Gammarus,G. daiberi,3.2,,
1257,SKT,5/3/2012 0:00,504,delta smelt,5123,Corophium,C. alienense,3.5,,
1267,STN,6/27/2012 0:00,513,delta smelt,5233,Corophium,juvenile Corophium,1.4,G,
1191,SKT,5/2/2013 0:00,609,delta smelt,6456,Unid Amphipod,,2.8,G,
1113,SKT,3/5/2013 0:00,508,delta smelt,6390,Unid fish,,8.9,G,
1113,SKT,3/5/2013 0:00,508,delta smelt,6390,Unid fish,,9.7,G,
1105,SKT,2/7/2013 0:00,606,delta smelt,6198,Unid Amphipod,,1.6,M,
1008,FMWT,10/15/2012 0:00,703,delta smelt,5712,Unid Mysids,,7.4,G,
1009,FMWT,10/15/2012 0:00,703,delta smelt,5706,Hyperacanthomysis longirostris,,6.8,G,
1021,FMWT,11/14/2012 0:00,703,delta smelt,5933,Unid Amphipod,,1.3,G,
1025,FMWT,11/14/2012 0:00,704,delta smelt,5937,Gammarus,,1.9,S,
1108,SKT,2/7/2013 0:00,606,delta smelt,6358,Unid fish,,8.7,G,
1003,FMWT,10/11/2012 0:00,513,delta smelt,5657,Corophium,,1.09,M,
1293,STN,6/11/2012 0:00,797,delta smelt,5163,Hyperacanthomysis longirostris,,1.6,,
1293,STN,6/11/2012 0:00,797,delta smelt,5163,Corophium,,1.1,,
1294,STN,8/8/2012 0:00,513,delta smelt,5301,Hyperacanthomysis longirostris,,2.9,,
1294,STN,8/8/2012 0:00,513,delta smelt,5301,Hyperacanthomysis longirostris,,2.4,,
1294,STN,8/8/2012 0:00,513,delta smelt,5301,Hyperacanthomysis longirostris,,2.9,G,
1294,STN,8/8/2012 0:00,513,delta smelt,5301,Hyperacanthomysis longirostris,,2.4,G,
1294,STN,8/8/2012 0:00,513,delta smelt,5301,Palaemon,,2.9,,
1294,STN,8/8/2012 0:00,513,delta smelt,5301,Palaemon,,2.4,,
1294,STN,8/8/2012 0:00,513,delta smelt,5301,Unid fish,,4.5,M,
1335,STN,7/24/2013 0:00,519,delta smelt,220,Hyperacanthomysis longirostris,,5.1,,1.04E-03
1341,STN,7/22/2013 0:00,719,delta smelt,196,Hyperacanthomysis longirostris,,1.5,,
1343,STN,7/22/2013 0:00,719,delta smelt,200,Hyperacanthomysis longirostris,,1.5,,
1344,STN,7/22/2013 0:00,719,delta smelt,202,Hyperacanthomysis longirostris,,1.5,S,
1325,STN,7/10/2013 0:00,501,delta smelt,163,Palaemon,,2.6,,
1346,STN,8/7/2013 0:00,519,delta smelt,255,Hyperacanthomysis longirostris,,1.6,,
1350,STN,8/19/2013 0:00,719,delta smelt,294,Unid Mysids,,1.4,,
1355,STN,8/21/2013 0:00,801,delta smelt,310,Corophium,A. spinicorne,3.9,AL,
1355,STN,8/21/2013 0:00,801,delta smelt,310,Corophium,juvenile Corophium,1.3,,
1360,SKT,3/7/2013 0:00,606,delta smelt,6448,Unid fish,,4.8,,
1361,STN,6/27/2013 0:00,610,delta smelt,123,Hyperacanthomysis longirostris,,1.9,ED,
1355,STN,8/21/2013 0:00,801,delta smelt,310,Isopods,,0.9,,
1371,STN,7/22/2013 0:00,719,delta smelt,201,Hyperacanthomysis longirostris,,1.9,ED,
1371,STN,7/22/2013 0:00,719,delta smelt,201,Hyperacanthomysis longirostris,,1.9,ED,
1371,STN,7/22/2013 0:00,719,delta smelt,201,Hyperacanthomysis longirostris,,1.9,ED,
1371,STN,7/22/2013 0:00,719,delta smelt,201,Hyperacanthomysis longirostris,,1.9,ED,
1376,STN,6/25/2012 0:00,797,delta smelt,5217,Corophium,juvenile Corophium,1.1,,
1381,STN,6/27/2012 0:00,520,delta smelt,5240,Hyperacanthomysis longirostris,,1.9,ED,
1384,STN,6/27/2012 0:00,508,delta smelt,5238,Hyperacanthomysis longirostris,,1.2,,
1384,STN,6/27/2012 0:00,508,delta smelt,5238,Hyperacanthomysis longirostris,,1.5,,
1387,STN,8/20/2012 0:00,797,delta smelt,5336,Corophium,juvenile Corophium,1.3,,
1389,STN,8/20/2012 0:00,797,delta smelt,5338,Unid Mysids,,1.8,,
1393,STN,8/20/2012 0:00,797,delta smelt,5339,Unid Mysids,,1.9,ED,
1394,STN,8/22/2012 0:00,519,delta smelt,5347,Hyperacanthomysis longirostris,,2.2,,
1394,STN,8/22/2012 0:00,519,delta smelt,5347,Neomysis kadiakensis,,3.5,,
1399,STN,8/20/2012 0:00,797,delta smelt,5335,Unid Mysids,,1.9,ED,
1399,STN,8/20/2012 0:00,797,delta smelt,5335,Hyperacanthomysis longirostris,,1.5,,
1399,STN,8/20/2012 0:00,797,delta smelt,5335,Hyperacanthomysis longirostris,,1.9,ED,
1418,STN,6/28/2012 0:00,609,delta smelt,5242,Unid Mysids,,1.9,ED,
1418,STN,6/28/2012 0:00,609,delta smelt,5242,Gammarus,juvenile Gammarus,1.7,,
1419,STN,6/11/2012 0:00,797,delta smelt,5158,Hyperacanthomysis longirostris,,1.5,,
1419,STN,6/11/2012 0:00,797,delta smelt,5158,Hyperacanthomysis longirostris,,1.5,,
1423,STN,6/25/2012 0:00,797,delta smelt,5219,Hyperacanthomysis longirostris,,1.5,S,
1423,STN,6/25/2012 0:00,797,delta smelt,5219,Corophium,A. stimpsoni,2.2,,
1421,STN,6/25/2012 0:00,797,delta smelt,5216,Tridentiger spp.,,2.4,,
1424,FMWT,12/9/2013 0:00,513,delta smelt,824,Corophium,A. spinicorne,2.8,,6.00E-04
1425,FMWT,9/10/2013 0:00,515,delta smelt,322,Hyperacanthomysis longirostris,,4.7,ED,
1426,FMWT,10/8/2013 0:00,512,delta smelt,536,Hyperacanthomysis longirostris,,3.3,ED,
1428,FMWT,12/9/2013 0:00,515,delta smelt,805,Corophium,C. alienense,2.8,,2.40E-04
1429,FMWT,12/9/2013 0:00,517,delta smelt,808,Corophium,C. alienense,5.3,,
1429,FMWT,12/9/2013 0:00,517,delta smelt,808,Corophium,C. alienense,2.4,,2.20E-04
1429,FMWT,12/9/2013 0:00,517,delta smelt,808,Corophium,C. alienense,1.8,,
1429,FMWT,12/9/2013 0:00,517,delta smelt,808,Corophium,C. alienense,3.1,,
1429,FMWT,12/9/2013 0:00,517,delta smelt,808,Corophium,C. alienense,5.1,,
1429,FMWT,12/9/2013 0:00,517,delta smelt,808,Corophium,C. alienense,2.1,,
1429,FMWT,12/9/2013 0:00,517,delta smelt,808,Corophium,Unid Corophium,2.1,,
1430,STN,7/10/2013 0:00,519,delta smelt,154,Hyperacanthomysis longirostris,,1.4,,
1430,STN,7/10/2013 0:00,519,delta smelt,154,Corophium,A. spinicorne,3.2,,3.00E-04
1432,STN,7/24/2013 0:00,519,delta smelt,222,Corophium,juvenile Corophium,1.3,,
1432,STN,7/24/2013 0:00,519,delta smelt,222,Corophium,juvenile Corophium,1.2,,
1436,STN,6/12/2013 0:00,609,delta smelt,77,Hyperacanthomysis longirostris,,2.1,,
1437,STN,6/12/2013 0:00,609,delta smelt,78,Tridentiger spp.,,2.1,,
1438,STN,6/12/2013 0:00,609,delta smelt,80,Hyperacanthomysis longirostris,,1.7,G,
1438,STN,6/12/2013 0:00,609,delta smelt,80,Hyperacanthomysis longirostris,,1.9,ED,
1438,STN,6/12/2013 0:00,609,delta smelt,80,Hyperacanthomysis longirostris,,1.7,,
1438,STN,6/12/2013 0:00,609,delta smelt,80,Hyperacanthomysis longirostris,,1.7,,
1439,STN,6/12/2013 0:00,609,delta smelt,83,Hyperacanthomysis longirostris,,1.9,,
1439,STN,6/12/2013 0:00,609,delta smelt,83,Hyperacanthomysis longirostris,,1.9,ED,
1439,STN,6/12/2013 0:00,609,delta smelt,83,Hyperacanthomysis longirostris,,1.9,G,
1440,STN,6/12/2013 0:00,609,delta smelt,85,Tridentiger spp.,,2.5,,
1441,STN,6/12/2013 0:00,609,delta smelt,86,Hyperacanthomysis longirostris,,1.7,,
1441,STN,6/12/2013 0:00,609,delta smelt,86,Hyperacanthomysis longirostris,,1.8,,
1441,STN,6/12/2013 0:00,609,delta smelt,86,Tridentiger spp.,,2.1,,
1442,STN,6/12/2013 0:00,609,delta smelt,88,Hyperacanthomysis longirostris,,1.8,,
1444,STN,6/27/2013 0:00,609,delta smelt,129,Hyperacanthomysis longirostris,,1.9,,
1444,STN,6/27/2013 0:00,609,delta smelt,129,Hyperacanthomysis longirostris,,1.9,ED,
1444,STN,6/27/2013 0:00,609,delta smelt,129,Hyperacanthomysis longirostris,,1.9,ED,
1444,STN,6/27/2013 0:00,609,delta smelt,129,Hyperacanthomysis longirostris,,1.9,ED,
1444,STN,6/27/2013 0:00,609,delta smelt,129,Hyperacanthomysis longirostris,,1.9,ED,
1444,STN,6/27/2013 0:00,609,delta smelt,129,Hyperacanthomysis longirostris,,1.9,ED,
1444,STN,6/27/2013 0:00,609,delta smelt,129,Hyperacanthomysis longirostris,,1.9,ED,
1444,STN,6/27/2013 0:00,609,delta smelt,129,Hyperacanthomysis longirostris,,1.9,ED,
1444,STN,6/27/2013 0:00,609,delta smelt,129,Corophium,A. spinicorne,2.3,,2.20E-04
1445,FMWT,12/9/2013 0:00,519,delta smelt,816,Corophium,C. alienense,2.4,,
1445,FMWT,12/9/2013 0:00,519,delta smelt,816,Corophium,C. alienense,2.2,,
1447,FMWT,12/5/2013 0:00,605,delta smelt,798,Gammarus,Unid Gammarus,2,ED,
1447,FMWT,12/5/2013 0:00,605,delta smelt,798,Corophium,C. alienense,2.2,,
1452,FMWT,9/11/2013 0:00,704,delta smelt,354,Hyperacanthomysis longirostris,,4.7,M,
1453,FMWT,12/10/2013 0:00,704,delta smelt,841,Gammarus,Unid Gammarus,2,M,
1453,FMWT,12/10/2013 0:00,704,delta smelt,841,Corophium,A. spinicorne,2.8,M,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Unid Mysids,,1.8,,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Unid Mysids,,2.1,ED,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Unid Mysids,,2.1,ED,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Unid Mysids,,1.8,G,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Unid Mysids,,2.1,G,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,1.9,ED,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,1.9,ED,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,1.9,ED,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,1.9,ED,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,1.9,ED,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,1.9,ED,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,1.9,ED,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,1.9,ED,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,1.9,ED,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,1.9,ED,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,1.7,,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,1.7,,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,1.7,,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,1.8,,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,1.9,,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,2,,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,2.1,,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,2.1,,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,2.2,,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,2.2,,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,2.2,,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,2.3,,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,2.4,,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Hyperacanthomysis longirostris,,2.4,,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Gammarus,G. daiberi,3.1,M,
1454,FMWT,10/9/2013 0:00,705,delta smelt,544,Corophium,Unid Corophium,3.5,AL,
1455,FMWT,11/19/2013 0:00,797,delta smelt,749,Corophium,juvenile Corophium,1.1,,
1461,SKT,1/16/2014 0:00,519,delta smelt,347,Gammarus,G. daiberi,1.9,,
1461,SKT,1/16/2014 0:00,519,delta smelt,347,Corophium,C. alienense,5.1,,1.96E-03
1461,SKT,1/16/2014 0:00,519,delta smelt,347,Corophium,C. alienense,3.6,AL,
1461,SKT,1/16/2014 0:00,519,delta smelt,347,Corophium,C. alienense,3.2,,9.30E-04
1461,SKT,1/16/2014 0:00,519,delta smelt,347,Corophium,C. alienense,3.6,,
1461,SKT,1/16/2014 0:00,519,delta smelt,347,Corophium,C. alienense,2.9,,
1461,SKT,1/16/2014 0:00,519,delta smelt,347,Corophium,C. alienense,2.8,AL,
1461,SKT,1/16/2014 0:00,519,delta smelt,347,Corophium,C. alienense,4.2,AL,
1461,SKT,1/16/2014 0:00,519,delta smelt,347,Corophium,C. alienense,4.7,,
1463,SKT,1/15/2014 0:00,704,delta smelt,125,Hyperacanthomysis longirostris,,8,,3.09E-03
1464,SKT,1/15/2014 0:00,704,delta smelt,126,Corophium,A. spinicorne,4.4,,1.51E-03
1464,SKT,1/15/2014 0:00,704,delta smelt,126,Corophium,C. alienense,1.9,,
1465,SKT,1/15/2014 0:00,707,delta smelt,141,Gammarus,G. daiberi,7.2,,
1465,SKT,1/15/2014 0:00,707,delta smelt,141,Gammarus,juvenile Gammarus,1.5,,
1465,SKT,1/15/2014 0:00,707,delta smelt,141,Gammarus,juvenile Gammarus,1,,
1466,SKT,1/15/2014 0:00,707,delta smelt,142,Gammarus,juvenile Gammarus,2,,
1466,SKT,1/15/2014 0:00,707,delta smelt,142,Gammarus,juvenile Gammarus,1.9,,
1466,SKT,1/15/2014 0:00,707,delta smelt,142,Hyperacanthomysis longirostris,,3.9,,
1466,SKT,1/15/2014 0:00,707,delta smelt,142,Unid Mysids,,3.9,G,
1467,SKT,1/15/2014 0:00,713,delta smelt,143,Corophium,A. spinicorne,5,,1.24E-03
1467,SKT,1/15/2014 0:00,713,delta smelt,143,Unid Amphipod,Unid amphipod,5,G,
1468,SKT,1/15/2014 0:00,713,delta smelt,144,Corophium,A. spinicorne,5,S,
1468,SKT,1/15/2014 0:00,713,delta smelt,144,Gammarus,Crangonyx sp.,3.7,,
1469,SKT,1/15/2014 0:00,715,delta smelt,145,Corophium,A. spinicorne,2.8,,
1469,SKT,1/15/2014 0:00,715,delta smelt,145,Gammarus,G. daiberi,4,,
1470,SKT,1/15/2014 0:00,715,delta smelt,146,Gammarus,G. daiberi,3.8,ED,
1470,SKT,1/15/2014 0:00,715,delta smelt,146,Corophium,A. spinicorne,2.2,,
1471,SKT,1/15/2014 0:00,715,delta smelt,147,Gammarus,Unid Gammarus,4,G,
1473,SKT,1/15/2014 0:00,715,delta smelt,149,Corophium,A. spinicorne,3,,3.80E-04
1473,SKT,1/15/2014 0:00,715,delta smelt,149,Corophium,Unid Corophium,3,G,
1475,SKT,1/14/2014 0:00,804,delta smelt,101,Corophium,A. spinicorne,3.5,AL,
1477,SKT,2/13/2014 0:00,606,delta smelt,395,Unid Mysids,,1.9,ED,
1477,SKT,2/13/2014 0:00,606,delta smelt,395,Gammarus,G. daiberi,1.7,,
1482,SKT,2/12/2014 0:00,704,delta smelt,358,Corophium,Unid Corophium,3.3,AL,
1482,SKT,2/12/2014 0:00,704,delta smelt,358,Corophium,Unid Corophium,3.4,AL,
1483,SKT,2/12/2014 0:00,706,delta smelt,359,Unid fish,,6.7,,
1483,SKT,2/12/2014 0:00,706,delta smelt,359,Unid fish,,6.7,G,
1484,SKT,2/12/2014 0:00,711,delta smelt,367,Gammarus,Crangonyx sp.,3.6,,6.60E-04
1484,SKT,2/12/2014 0:00,711,delta smelt,367,Gammarus,Crangonyx sp.,4.2,,
1484,SKT,2/12/2014 0:00,711,delta smelt,367,Gammarus,Crangonyx sp.,3.9,,1.04E-03
1485,SKT,2/12/2014 0:00,712,delta smelt,364,Gammarus,Crangonyx sp.,4,,
1485,SKT,2/12/2014 0:00,712,delta smelt,364,Gammarus,Crangonyx sp.,3.8,ED,
1486,SKT,2/12/2014 0:00,712,delta smelt,365,Gammarus,G. daiberi,2.2,,
1486,SKT,2/12/2014 0:00,712,delta smelt,365,Gammarus,G. daiberi,2.6,ED,
1488,SKT,2/12/2014 0:00,713,delta smelt,360,Gammarus,G. daiberi,3.2,,
1489,SKT,2/12/2014 0:00,713,delta smelt,361,Corophium,A. stimpsoni,3.5,,
1490,SKT,2/12/2014 0:00,715,delta smelt,362,Prickly sculpin,,5.5,,
1490,SKT,2/12/2014 0:00,715,delta smelt,362,Prickly sculpin,,6.2,,
1489,SKT,2/12/2014 0:00,713,delta smelt,361,Prickly sculpin,,6,M,
1492,SKT,2/11/2014 0:00,801,delta smelt,353,Pacific herring,,5.7,,
1492,SKT,2/11/2014 0:00,801,delta smelt,353,Pacific herring,,5.7,,
1492,SKT,2/11/2014 0:00,801,delta smelt,353,Pacific herring,,6.5,,
1492,SKT,2/11/2014 0:00,801,delta smelt,353,Pacific herring,,7.5,,
1492,SKT,2/11/2014 0:00,801,delta smelt,353,Pacific herring,,7.6,,
1492,SKT,2/11/2014 0:00,801,delta smelt,353,Pacific herring,,7.9,,
1492,SKT,2/11/2014 0:00,801,delta smelt,353,Pacific herring,,8.5,,
1492,SKT,2/11/2014 0:00,801,delta smelt,353,Pacific herring,,6.7,,
1492,SKT,2/11/2014 0:00,801,delta smelt,353,Pacific herring,,7.1,,
1492,SKT,2/11/2014 0:00,801,delta smelt,353,Pacific herring,,7.2,,
1492,SKT,2/11/2014 0:00,801,delta smelt,353,Pacific herring,,7.3,,
1492,SKT,2/11/2014 0:00,801,delta smelt,353,Pacific herring,,7.7,,
1492,SKT,2/11/2014 0:00,801,delta smelt,353,Pacific herring,,8,,
1492,SKT,2/11/2014 0:00,801,delta smelt,353,Pacific herring,,8,,
1492,SKT,2/11/2014 0:00,801,delta smelt,353,Pacific herring,,8,,
1492,SKT,2/11/2014 0:00,801,delta smelt,353,Pacific herring,,8,,
1492,SKT,2/11/2014 0:00,801,delta smelt,353,Pacific herring,,10.2,,
1493,SKT,2/11/2014 0:00,801,delta smelt,354,Corophium,A. spinicorne,4,,9.50E-04
1493,SKT,2/11/2014 0:00,801,delta smelt,354,Pacific herring,,7.2,,
1493,SKT,2/11/2014 0:00,801,delta smelt,354,Pacific herring,,7.2,G,
1493,SKT,2/11/2014 0:00,801,delta smelt,354,Pacific herring,,7.2,G,
1493,SKT,2/11/2014 0:00,801,delta smelt,354,Pacific herring,,7.2,G,
1493,SKT,2/11/2014 0:00,801,delta smelt,354,Pacific herring,,7.2,G,
1493,SKT,2/11/2014 0:00,801,delta smelt,354,Pacific herring,,7.2,G,
1493,SKT,2/11/2014 0:00,801,delta smelt,354,Pacific herring,,7.2,G,
1493,SKT,2/11/2014 0:00,801,delta smelt,354,Pacific herring,,7.2,G,
1493,SKT,2/11/2014 0:00,801,delta smelt,354,Pacific herring,,7.2,G,
1493,SKT,2/11/2014 0:00,801,delta smelt,354,Pacific herring,,7.2,G,
1494,SKT,2/11/2014 0:00,801,delta smelt,355,Pacific herring,,7,,
1494,SKT,2/11/2014 0:00,801,delta smelt,355,Pacific herring,,7.1,,
1494,SKT,2/11/2014 0:00,801,delta smelt,355,Pacific herring,,7.2,,
1494,SKT,2/11/2014 0:00,801,delta smelt,355,Pacific herring,,7.5,,
1494,SKT,2/11/2014 0:00,801,delta smelt,355,Pacific herring,,7.7,,
1494,SKT,2/11/2014 0:00,801,delta smelt,355,Pacific herring,,8,,
1494,SKT,2/11/2014 0:00,801,delta smelt,355,Pacific herring,,8,,
1494,SKT,2/11/2014 0:00,801,delta smelt,355,Pacific herring,,8,,
1494,SKT,2/11/2014 0:00,801,delta smelt,355,Pacific herring,,8,,
1494,SKT,2/11/2014 0:00,801,delta smelt,355,Pacific herring,,8.2,,
1494,SKT,2/11/2014 0:00,801,delta smelt,355,Pacific herring,,8.3,,
1494,SKT,2/11/2014 0:00,801,delta smelt,355,Pacific herring,,8.3,,
1494,SKT,2/11/2014 0:00,801,delta smelt,355,Pacific herring,,8.3,,
1494,SKT,2/11/2014 0:00,801,delta smelt,355,Pacific herring,,8.5,,
1494,SKT,2/11/2014 0:00,801,delta smelt,355,Pacific herring,,8.5,,
1494,SKT,2/11/2014 0:00,801,delta smelt,355,Pacific herring,,8.6,,
1494,SKT,2/11/2014 0:00,801,delta smelt,355,Pacific herring,,8.7,,
1494,SKT,2/11/2014 0:00,801,delta smelt,355,Pacific herring,,8.7,,
1494,SKT,2/11/2014 0:00,801,delta smelt,355,Pacific herring,,8.8,,
1494,SKT,2/11/2014 0:00,801,delta smelt,355,Pacific herring,,8.8,,
1494,SKT,2/11/2014 0:00,801,delta smelt,355,Pacific herring,,8.8,,
1494,SKT,2/11/2014 0:00,801,delta smelt,355,Pacific herring,,8.8,,
